timestamp,hum_pressure,hum_temp,hum_rel_hum,hum_hum_temp,hum_time,hum_longitude,hum_latitude,hum_altitude,hum_sat,pom_ozone,pom_cell_temp,pom_cell_pressure,pom_photo_volt,pom_power_supply,pom_latitude,pom_longitude,pom_altitude
2023-08-26 18:15:42,100580.0,3058.0,578.0,3158.0,-999.0,348116989.0,319100805.0,32873.0,8.0,44.2,312.1,739.1,1.0176,12.1,0.0,0.0,0.0
2023-08-26 18:15:43,100575.0,3060.0,578.0,3158.0,-999.0,348117043.0,319100617.0,32718.0,8.0,44.2,312.1,739.1,1.0176,12.1,0.0,0.0,0.0
2023-08-26 18:15:44,100582.0,3060.0,578.0,3160.0,-999.0,348117145.0,319100408.0,34195.0,8.0,44.2,312.1,739.1,1.0176,12.1,0.0,0.0,0.0
2023-08-26 18:15:45,100582.0,3058.0,578.0,3160.0,-999.0,348117140.0,319100351.0,33808.0,8.0,44.2,312.1,739.1,1.0176,12.1,0.0,0.0,0.0
2023-08-26 18:15:46,100587.0,3058.0,578.0,3161.0,-999.0,348117187.0,319100118.0,33582.0,8.0,44.2,312.1,739.1,1.0176,12.1,0.0,0.0,0.0
2023-08-26 18:15:47,100579.0,3056.0,578.0,3161.0,-999.0,348117223.0,319099811.0,34244.0,8.0,44.0,312.1,741.7,1.0177,12.1,0.0,0.0,0.0
2023-08-26 18:15:48,100581.0,3058.0,577.0,3163.0,-999.0,348117192.0,319099841.0,33867.0,8.0,44.0,312.1,741.7,1.0177,12.1,0.0,0.0,0.0
2023-08-26 18:15:49,100579.0,3064.0,577.0,3161.0,-999.0,348117166.0,319100086.0,33556.0,8.0,44.0,312.1,741.7,1.0177,12.1,0.0,0.0,0.0
2023-08-26 18:15:50,100581.0,3066.0,576.0,3163.0,-999.0,348117152.0,319100444.0,32091.0,8.0,44.0,312.1,741.7,1.0177,12.1,0.0,0.0,0.0
2023-08-26 18:15:51,100580.0,3071.0,576.0,3161.0,-999.0,348117134.0,319100513.0,31788.0,8.0,44.0,312.1,741.7,1.0177,12.1,0.0,0.0,0.0
2023-08-26 18:15:52,100581.0,3071.0,576.0,3163.0,-999.0,348117126.0,319100500.0,31869.0,8.0,44.0,312.1,741.7,1.0177,12.1,0.0,0.0,0.0
2023-08-26 18:15:53,100581.0,3068.0,576.0,3164.0,-999.0,348116829.0,319101328.0,24276.0,8.0,44.0,312.1,741.7,1.0177,12.1,0.0,0.0,0.0
2023-08-26 18:15:54,100585.0,3068.0,575.0,3165.0,-999.0,348116867.0,319101253.0,23190.0,8.0,44.0,312.1,741.7,1.0177,12.1,0.0,0.0,0.0
2023-08-26 18:15:55,100583.0,3078.0,575.0,3165.0,-999.0,348116865.0,319101170.0,23014.0,8.0,44.0,312.1,741.7,1.0177,12.1,0.0,0.0,0.0
2023-08-26 18:15:56,100586.0,3074.0,575.0,3165.0,-999.0,348116775.0,319101478.0,20838.0,8.0,44.0,312.1,741.7,1.0177,12.1,0.0,0.0,0.0
2023-08-26 18:15:57,100582.0,3072.0,575.0,3165.0,-999.0,348116814.0,319101454.0,20140.0,8.0,43.9,312.1,739.8,1.0178,12.1,0.0,0.0,0.0
