timestamp,hum_pressure,hum_temp,hum_rel_hum,hum_hum_temp,hum_time,hum_longitude,hum_latitude,hum_altitude,hum_sat,pom_ozone,pom_cell_temp,pom_cell_pressure,pom_photo_volt,pom_power_supply,pom_latitude,pom_longitude,pom_altitude
2023-08-26 13:21:44,100556.0,3261.0,480.0,3397.0,-999.0,348116231.0,319097379.0,-45490.0,5.0,43.4,314.7,739.4,1.0463,11.9,0.0,0.0,0.0
2023-08-26 13:21:46,100551.0,3268.0,482.0,3399.0,-999.0,348116132.0,319096982.0,-52969.0,5.0,43.4,314.7,739.4,1.0463,11.9,0.0,0.0,0.0
2023-08-26 13:21:47,100556.0,3278.0,480.0,3399.0,-999.0,348116082.0,319096871.0,-55796.0,5.0,43.4,314.7,739.4,1.0463,11.9,0.0,0.0,0.0
2023-08-26 13:21:48,100554.0,3276.0,481.0,3399.0,-999.0,348116032.0,319096778.0,-58243.0,5.0,43.6,314.7,739.4,1.0465,11.9,0.0,0.0,0.0
2023-08-26 13:21:49,100556.0,3266.0,479.0,3400.0,-999.0,348116028.0,319096742.0,-60261.0,5.0,43.6,314.7,739.4,1.0465,11.9,0.0,0.0,0.0
2023-08-26 13:21:50,100558.0,3276.0,478.0,3400.0,-999.0,348116064.0,319097004.0,-58034.0,5.0,43.6,314.7,739.4,1.0465,11.9,0.0,0.0,0.0
2023-08-26 13:21:51,100557.0,3278.0,478.0,3399.0,-999.0,348116039.0,319097204.0,-55874.0,5.0,43.6,314.7,739.4,1.0465,11.9,0.0,0.0,0.0
2023-08-26 13:21:52,100560.0,3274.0,477.0,3399.0,-999.0,348116022.0,319097289.0,-54846.0,5.0,43.6,314.7,739.4,1.0465,11.9,0.0,0.0,0.0
2023-08-26 13:21:53,100555.0,3285.0,478.0,3400.0,-999.0,348115957.0,319097637.0,-49323.0,5.0,43.6,314.7,739.4,1.0465,11.9,0.0,0.0,0.0
2023-08-26 13:21:54,100557.0,3274.0,478.0,3399.0,-999.0,348115873.0,319097529.0,-50169.0,5.0,43.6,314.7,739.4,1.0465,11.9,0.0,0.0,0.0
2023-08-26 13:21:55,100553.0,3276.0,478.0,3397.0,-999.0,348115850.0,319097298.0,-53521.0,5.0,43.6,314.7,739.4,1.0465,11.9,0.0,0.0,0.0
2023-08-26 13:21:56,100556.0,3278.0,477.0,3397.0,-999.0,348115891.0,319097267.0,-53873.0,5.0,43.6,314.7,739.4,1.0465,11.9,0.0,0.0,0.0
2023-08-26 13:21:57,100560.0,3272.0,477.0,3397.0,-999.0,348115976.0,319097392.0,-51213.0,5.0,43.6,314.7,739.4,1.0465,11.9,0.0,0.0,0.0
2023-08-26 13:21:58,100555.0,3266.0,477.0,3397.0,-999.0,348115912.0,319097331.0,-51359.0,5.0,44.2,314.8,739.2,1.0468,11.9,0.0,0.0,0.0
2023-08-26 13:21:59,100554.0,3270.0,478.0,3396.0,-999.0,348115895.0,319097513.0,-48160.0,5.0,44.2,314.8,739.2,1.0468,11.9,0.0,0.0,0.0
