timestamp,hum_pressure,hum_temp,hum_rel_hum,hum_hum_temp,hum_time,hum_longitude,hum_latitude,hum_altitude,hum_sat,pom_ozone,pom_cell_temp,pom_cell_pressure,pom_photo_volt,pom_power_supply,pom_latitude,pom_longitude,pom_altitude
2023-08-26 14:33:05,100536.0,3562.0,415.0,3643.0,-999.0,348116127.0,319101759.0,63064.0,12.0,46.7,315.7,741.3,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:06,100540.0,3548.0,415.0,3642.0,-999.0,348116132.0,319101718.0,62403.0,12.0,46.7,315.7,741.3,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:07,100539.0,3536.0,415.0,3641.0,-999.0,348116186.0,319101795.0,62728.0,8.0,46.7,315.7,741.3,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:08,100534.0,3501.0,415.0,3638.0,-999.0,348116201.0,319101791.0,62408.0,12.0,46.9,315.7,739.8,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:09,100541.0,3473.0,415.0,3636.0,-999.0,348116205.0,319101747.0,61722.0,12.0,46.9,315.7,739.8,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:10,100534.0,3452.0,418.0,3635.0,-999.0,348116192.0,319101778.0,61646.0,8.0,46.9,315.7,739.8,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:11,100531.0,3436.0,419.0,3631.0,-999.0,348116109.0,319101765.0,61414.0,12.0,46.9,315.7,739.8,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:12,100531.0,3411.0,419.0,3628.0,-999.0,348116037.0,319101695.0,60778.0,12.0,46.9,315.7,739.8,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:13,100536.0,3411.0,420.0,3625.0,-999.0,348115999.0,319101590.0,59835.0,9.0,46.9,315.7,739.8,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:14,100536.0,3429.0,421.0,3624.0,-999.0,348116008.0,319101598.0,59791.0,12.0,46.9,315.7,739.8,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:15,100535.0,3436.0,421.0,3624.0,-999.0,348116005.0,319101565.0,59740.0,12.0,46.9,315.7,739.8,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:16,100540.0,3461.0,421.0,3624.0,-999.0,348116022.0,319101502.0,59146.0,9.0,46.9,315.7,739.8,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:17,100537.0,3469.0,421.0,3625.0,-999.0,348116045.0,319101440.0,58575.0,12.0,46.9,315.7,739.8,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:18,100541.0,3477.0,421.0,3625.0,-999.0,348116084.0,319101386.0,58024.0,12.0,47.2,315.7,739.1,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:19,100542.0,3480.0,419.0,3627.0,-999.0,348116154.0,319101504.0,58357.0,12.0,47.2,315.7,739.1,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:20,100527.0,3473.0,419.0,3625.0,-999.0,348116202.0,319101411.0,57863.0,11.0,47.2,315.7,739.1,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:21,100539.0,3468.0,419.0,3624.0,-999.0,348116230.0,319101317.0,57617.0,11.0,47.2,315.7,739.1,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:22,100538.0,3464.0,418.0,3625.0,-999.0,348116273.0,319101267.0,57216.0,8.0,47.2,315.7,739.1,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:23,100535.0,3477.0,418.0,3625.0,-999.0,348116378.0,319101274.0,56802.0,11.0,47.2,315.7,739.1,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:24,100534.0,3485.0,418.0,3627.0,-999.0,348116459.0,319101232.0,56249.0,11.0,47.2,315.7,739.1,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:25,100534.0,3501.0,418.0,3630.0,-999.0,348116505.0,319101187.0,55822.0,8.0,47.2,315.7,739.1,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:26,100532.0,3501.0,418.0,3630.0,-999.0,348116627.0,319101157.0,54806.0,11.0,47.2,315.7,739.1,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:27,100533.0,3501.0,418.0,3630.0,-999.0,348116650.0,319101233.0,55377.0,11.0,47.2,315.7,739.1,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:28,100535.0,3511.0,418.0,3630.0,-999.0,348116604.0,319101289.0,55850.0,8.0,47.5,315.8,739.3,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:29,100530.0,3515.0,418.0,3631.0,-999.0,348116621.0,319101284.0,55709.0,10.0,47.5,315.8,739.3,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:30,100531.0,3515.0,418.0,3632.0,-999.0,348116676.0,319101337.0,55886.0,11.0,47.5,315.8,739.3,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:31,100533.0,3529.0,419.0,3634.0,-999.0,348116693.0,319101432.0,56042.0,8.0,47.5,315.8,739.3,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:32,100533.0,3529.0,418.0,3635.0,-999.0,348116715.0,319101400.0,55702.0,10.0,47.5,315.8,739.3,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:33,100535.0,3527.0,417.0,3635.0,-999.0,348116703.0,319101439.0,56011.0,11.0,47.5,315.8,739.3,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:34,100531.0,3532.0,416.0,3635.0,-999.0,348116723.0,319101500.0,55711.0,8.0,47.5,315.8,739.3,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:35,100531.0,3534.0,416.0,3636.0,-999.0,348116770.0,319101456.0,54629.0,11.0,47.5,315.8,739.3,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:36,100532.0,3529.0,416.0,3636.0,-999.0,348116773.0,319101359.0,53626.0,11.0,47.5,315.8,739.3,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:37,100530.0,3536.0,417.0,3639.0,-999.0,348116791.0,319101384.0,53501.0,9.0,47.5,315.8,739.3,1.0524,12.0,0.0,0.0,0.0
2023-08-26 14:33:38,100535.0,3532.0,414.0,3638.0,-999.0,348116812.0,319101366.0,53032.0,11.0,47.5,315.7,738.8,1.0525,12.0,0.0,0.0,0.0
2023-08-26 14:33:39,100537.0,3534.0,414.0,3639.0,-999.0,348116811.0,319101367.0,53096.0,11.0,47.5,315.7,738.8,1.0525,12.0,0.0,0.0,0.0
2023-08-26 14:33:40,100533.0,3529.0,414.0,3641.0,-999.0,348116779.0,319101291.0,52271.0,8.0,47.5,315.7,738.8,1.0525,12.0,0.0,0.0,0.0
2023-08-26 14:33:41,100531.0,3534.0,415.0,3641.0,-999.0,348116795.0,319101247.0,51509.0,8.0,47.5,315.7,738.8,1.0525,12.0,0.0,0.0,0.0
2023-08-26 14:33:42,100531.0,3539.0,415.0,3642.0,-999.0,348116836.0,319101215.0,50643.0,10.0,47.5,315.7,738.8,1.0525,12.0,0.0,0.0,0.0
2023-08-26 14:33:43,100531.0,3541.0,415.0,3642.0,-999.0,348116811.0,319101204.0,50399.0,7.0,47.5,315.7,738.8,1.0525,12.0,0.0,0.0,0.0
2023-08-26 14:33:44,100534.0,3555.0,415.0,3643.0,-999.0,348116749.0,319101131.0,50181.0,10.0,47.5,315.7,738.8,1.0525,12.0,0.0,0.0,0.0
2023-08-26 14:33:45,100533.0,3560.0,415.0,3643.0,-999.0,348116753.0,319100977.0,49080.0,10.0,47.5,315.7,738.8,1.0525,12.0,0.0,0.0,0.0
2023-08-26 14:33:46,100536.0,3560.0,416.0,3645.0,-999.0,348116706.0,319100809.0,48319.0,9.0,47.5,315.7,738.8,1.0525,12.0,0.0,0.0,0.0
2023-08-26 14:33:47,100536.0,3570.0,416.0,3646.0,-999.0,348116662.0,319100789.0,48280.0,9.0,47.5,315.7,738.8,1.0525,12.0,0.0,0.0,0.0
2023-08-26 14:33:48,100530.0,3584.0,414.0,3648.0,-999.0,348116630.0,319100751.0,47949.0,10.0,47.2,315.8,740.8,1.0526,12.0,0.0,0.0,99.9
2023-08-26 14:33:49,100534.0,3594.0,413.0,3649.0,-999.0,348116610.0,319100747.0,47841.0,8.0,47.2,315.8,740.8,1.0526,12.0,0.0,0.0,99.9
2023-08-26 14:33:50,100536.0,3599.0,413.0,3649.0,-999.0,348116617.0,319100792.0,47736.0,11.0,47.2,315.8,740.8,1.0526,12.0,0.0,0.0,99.9
2023-08-26 14:33:51,100532.0,3606.0,413.0,3650.0,-999.0,348116635.0,319100800.0,47155.0,10.0,47.2,315.8,740.8,1.0526,12.0,0.0,0.0,99.9
2023-08-26 14:33:52,100528.0,3614.0,413.0,3653.0,-999.0,348116633.0,319100774.0,46537.0,9.0,47.2,315.8,740.8,1.0526,12.0,0.0,0.0,99.9
2023-08-26 14:33:54,100533.0,3604.0,413.0,3654.0,-999.0,348116620.0,319100775.0,46565.0,10.0,47.2,315.8,740.8,1.0526,12.0,0.0,0.0,99.9
2023-08-26 14:33:55,100530.0,3623.0,413.0,3656.0,-999.0,348116638.0,319100816.0,46350.0,10.0,47.2,315.8,740.8,1.0526,12.0,0.0,0.0,99.9
2023-08-26 14:33:56,100533.0,3606.0,412.0,3654.0,-999.0,348116609.0,319100705.0,45271.0,10.0,47.2,315.8,740.8,1.0526,12.0,0.0,0.0,99.9
2023-08-26 14:33:57,100531.0,3611.0,412.0,3656.0,-999.0,348116575.0,319100691.0,45081.0,12.0,47.2,315.8,740.8,1.0526,12.0,0.0,0.0,99.9
2023-08-26 14:33:58,100536.0,3616.0,412.0,3657.0,-999.0,348116546.0,319100695.0,44929.0,12.0,47.2,315.8,739.0,1.0527,12.0,0.0,0.0,99.9
2023-08-26 14:33:59,100536.0,3618.0,412.0,3657.0,-999.0,348116544.0,319100638.0,44355.0,9.0,47.2,315.8,739.0,1.0527,12.0,0.0,0.0,99.9
2023-08-26 14:34:00,100537.0,3614.0,412.0,3659.0,-999.0,348116543.0,319100561.0,43859.0,11.0,47.2,315.8,739.0,1.0527,12.0,0.0,0.0,99.9
2023-08-26 14:34:01,100524.0,3604.0,413.0,3659.0,-999.0,348116570.0,319100573.0,43806.0,12.0,47.2,315.8,739.0,1.0527,12.0,0.0,0.0,99.9
2023-08-26 14:34:02,100529.0,3611.0,413.0,3660.0,-999.0,348116598.0,319100591.0,43775.0,9.0,47.2,315.8,739.0,1.0527,12.0,0.0,0.0,99.9
2023-08-26 14:34:03,100533.0,3604.0,413.0,3660.0,-999.0,348116591.0,319100556.0,43724.0,11.0,47.2,315.8,739.0,1.0527,12.0,0.0,0.0,99.9
2023-08-26 14:34:04,100532.0,3606.0,413.0,3661.0,-999.0,348116619.0,319100674.0,44605.0,12.0,47.2,315.8,739.0,1.0527,12.0,0.0,0.0,99.9
2023-08-26 14:34:05,100536.0,3611.0,413.0,3663.0,-999.0,348116667.0,319100750.0,44505.0,9.0,47.2,315.8,739.0,1.0527,12.0,0.0,0.0,99.9
2023-08-26 14:34:06,100531.0,3616.0,413.0,3663.0,-999.0,348116698.0,319100767.0,44112.0,11.0,47.2,315.8,739.0,1.0527,12.0,0.0,0.0,99.9
2023-08-26 14:34:07,100536.0,3609.0,413.0,3664.0,-999.0,348116724.0,319100826.0,44402.0,11.0,47.2,315.8,739.0,1.0527,12.0,0.0,0.0,99.9
2023-08-26 14:34:08,100532.0,3606.0,413.0,3666.0,-999.0,348116734.0,319100865.0,43766.0,11.0,47.6,315.8,741.6,1.0528,12.0,0.0,0.0,0.0
2023-08-26 14:34:09,100530.0,3621.0,413.0,3667.0,-999.0,348116734.0,319100835.0,42718.0,12.0,47.6,315.8,741.6,1.0528,12.0,0.0,0.0,0.0
2023-08-26 14:34:10,100535.0,3633.0,411.0,3667.0,-999.0,348116711.0,319100815.0,42563.0,11.0,47.6,315.8,741.6,1.0528,12.0,0.0,0.0,0.0
2023-08-26 14:34:11,100531.0,3638.0,410.0,3668.0,-999.0,348116636.0,319100695.0,42091.0,9.0,47.6,315.8,741.6,1.0528,12.0,0.0,0.0,0.0
2023-08-26 14:34:12,100532.0,3638.0,410.0,3670.0,-999.0,348116618.0,319100657.0,42208.0,12.0,47.6,315.8,741.6,1.0528,12.0,0.0,0.0,0.0
2023-08-26 14:34:13,100528.0,3646.0,409.0,3671.0,-999.0,348116647.0,319100643.0,42137.0,12.0,47.6,315.8,741.6,1.0528,12.0,0.0,0.0,0.0
2023-08-26 14:34:14,100533.0,3646.0,409.0,3671.0,-999.0,348116681.0,319100623.0,41802.0,10.0,47.6,315.8,741.6,1.0528,12.0,0.0,0.0,0.0
2023-08-26 14:34:15,100535.0,3641.0,408.0,3671.0,-999.0,348116663.0,319100614.0,41206.0,12.0,47.6,315.8,741.6,1.0528,12.0,0.0,0.0,0.0
2023-08-26 14:34:16,100533.0,3628.0,408.0,3671.0,-999.0,348116598.0,319100458.0,39917.0,12.0,47.6,315.8,741.6,1.0528,12.0,0.0,0.0,0.0
2023-08-26 14:34:17,100533.0,3626.0,407.0,3672.0,-999.0,348116584.0,319100546.0,41525.0,10.0,47.6,315.8,741.6,1.0528,12.0,0.0,0.0,0.0
2023-08-26 14:34:18,100529.0,3633.0,408.0,3672.0,-999.0,348116582.0,319100606.0,41868.0,12.0,47.7,315.8,740.0,1.053,12.0,0.0,0.0,0.0
2023-08-26 14:34:19,100534.0,3641.0,408.0,3674.0,-999.0,348116569.0,319100675.0,42073.0,12.0,47.7,315.8,740.0,1.053,12.0,0.0,0.0,0.0
2023-08-26 14:34:20,100530.0,3636.0,408.0,3674.0,-999.0,348116563.0,319100671.0,41113.0,9.0,47.7,315.8,740.0,1.053,12.0,0.0,0.0,0.0
2023-08-26 14:34:21,100535.0,3633.0,407.0,3674.0,-999.0,348116559.0,319100746.0,41448.0,12.0,47.7,315.8,740.0,1.053,12.0,0.0,0.0,0.0
2023-08-26 14:34:22,100532.0,3626.0,408.0,3674.0,-999.0,348116539.0,319100799.0,41858.0,12.0,47.7,315.8,740.0,1.053,12.0,0.0,0.0,0.0
2023-08-26 14:34:23,100533.0,3633.0,408.0,3672.0,-999.0,348116509.0,319100787.0,41554.0,9.0,47.7,315.8,740.0,1.053,12.0,0.0,0.0,0.0
2023-08-26 14:34:24,100529.0,3616.0,409.0,3674.0,-999.0,348116513.0,319100831.0,41663.0,11.0,47.7,315.8,740.0,1.053,12.0,0.0,0.0,0.0
2023-08-26 14:34:25,100529.0,3614.0,409.0,3675.0,-999.0,348116547.0,319100903.0,42244.0,12.0,47.7,315.8,740.0,1.053,12.0,0.0,0.0,0.0
2023-08-26 14:34:26,100534.0,3623.0,409.0,3675.0,-999.0,348116520.0,319100899.0,42792.0,9.0,47.7,315.8,740.0,1.053,12.0,0.0,0.0,0.0
2023-08-26 14:34:27,100528.0,3628.0,409.0,3677.0,-999.0,348116474.0,319100939.0,43610.0,12.0,47.7,315.8,740.0,1.053,12.0,0.0,0.0,0.0
2023-08-26 14:34:28,100529.0,3633.0,409.0,3678.0,-999.0,348116445.0,319100922.0,43786.0,11.0,47.8,315.8,740.8,1.0532,12.0,0.0,0.0,0.0
2023-08-26 14:34:29,100527.0,3636.0,408.0,3678.0,-999.0,348116380.0,319100931.0,44496.0,9.0,47.8,315.8,740.8,1.0532,12.0,0.0,0.0,0.0
2023-08-26 14:34:30,100534.0,3643.0,407.0,3681.0,-999.0,348116356.0,319100896.0,44195.0,12.0,47.8,315.8,740.8,1.0532,12.0,0.0,0.0,0.0
2023-08-26 14:34:31,100530.0,3641.0,408.0,3679.0,-999.0,348116373.0,319100961.0,44348.0,12.0,47.8,315.8,740.8,1.0532,12.0,0.0,0.0,0.0
2023-08-26 14:34:32,100530.0,3634.0,407.0,3681.0,-999.0,348116380.0,319100986.0,44753.0,10.0,47.8,315.8,740.8,1.0532,12.0,0.0,0.0,0.0
2023-08-26 14:34:33,100533.0,3624.0,407.0,3681.0,-999.0,348116408.0,319101024.0,45047.0,12.0,47.8,315.8,740.8,1.0532,12.0,0.0,0.0,0.0
2023-08-26 14:34:34,100534.0,3623.0,407.0,3681.0,-999.0,348116469.0,319101116.0,45659.0,12.0,47.8,315.8,740.8,1.0532,12.0,0.0,0.0,0.0
2023-08-26 14:34:35,100530.0,3623.0,407.0,3681.0,-999.0,348116494.0,319101097.0,45356.0,12.0,47.8,315.8,740.8,1.0532,12.0,0.0,0.0,0.0
2023-08-26 14:34:36,100531.0,3611.0,406.0,3682.0,-999.0,348116492.0,319101162.0,45703.0,12.0,47.8,315.8,740.8,1.0532,12.0,0.0,0.0,0.0
2023-08-26 14:34:37,100534.0,3609.0,405.0,3682.0,-999.0,348116483.0,319101174.0,45560.0,12.0,47.8,315.8,740.8,1.0532,12.0,0.0,0.0,0.0
2023-08-26 14:34:38,100530.0,3604.0,405.0,3682.0,-999.0,348116478.0,319101230.0,46029.0,10.0,47.7,315.8,740.0,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:34:39,100533.0,3609.0,406.0,3684.0,-999.0,348116453.0,319101310.0,46204.0,12.0,47.7,315.8,740.0,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:34:40,100537.0,3618.0,406.0,3684.0,-999.0,348116428.0,319101362.0,46059.0,12.0,47.7,315.8,740.0,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:34:41,100539.0,3621.0,405.0,3684.0,-999.0,348116394.0,319101400.0,46420.0,10.0,47.7,315.8,740.0,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:34:42,100533.0,3631.0,406.0,3687.0,-999.0,348116398.0,319101397.0,46097.0,11.0,47.7,315.8,740.0,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:34:43,100531.0,3641.0,406.0,3689.0,-999.0,348116433.0,319101445.0,46338.0,12.0,47.7,315.8,740.0,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:34:44,100526.0,3641.0,406.0,3690.0,-999.0,348116487.0,319101463.0,45921.0,9.0,47.7,315.8,740.0,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:34:45,100536.0,3631.0,405.0,3691.0,-999.0,348116567.0,319101504.0,45662.0,12.0,47.7,315.8,740.0,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:34:46,100533.0,3623.0,405.0,3690.0,-999.0,348116704.0,319101568.0,45812.0,12.0,47.7,315.8,740.0,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:34:47,100532.0,3626.0,405.0,3691.0,-999.0,348116823.0,319101709.0,46774.0,9.0,47.7,315.8,740.0,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:34:48,100538.0,3616.0,404.0,3691.0,-999.0,348116818.0,319101691.0,46816.0,12.0,47.6,315.8,740.8,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:34:49,100532.0,3606.0,404.0,3691.0,-999.0,348116812.0,319101667.0,46688.0,12.0,47.6,315.8,740.8,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:34:50,100529.0,3616.0,404.0,3693.0,-999.0,348116855.0,319101695.0,46895.0,9.0,47.6,315.8,740.8,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:34:51,100531.0,3624.0,405.0,3694.0,-999.0,348116841.0,319101788.0,48102.0,12.0,47.6,315.8,740.8,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:34:52,100534.0,3585.0,404.0,3691.0,-999.0,348116807.0,319101751.0,47773.0,12.0,47.6,315.8,740.8,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:34:53,100532.0,3601.0,404.0,3693.0,-999.0,348116810.0,319101681.0,47411.0,9.0,47.6,315.8,740.8,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:34:54,100533.0,3587.0,404.0,3691.0,-999.0,348116831.0,319101699.0,47818.0,10.0,47.6,315.8,740.8,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:34:55,100531.0,3584.0,405.0,3693.0,-999.0,348116817.0,319101672.0,47924.0,11.0,47.6,315.8,740.8,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:34:56,100533.0,3565.0,405.0,3690.0,-999.0,348116833.0,319101641.0,48200.0,8.0,47.6,315.8,740.8,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:34:57,100529.0,3551.0,405.0,3690.0,-999.0,348116876.0,319101694.0,49426.0,11.0,47.6,315.8,740.8,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:34:58,100532.0,3570.0,405.0,3690.0,-999.0,348116818.0,319101674.0,50063.0,11.0,47.7,315.8,741.5,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:34:59,100530.0,3582.0,405.0,3693.0,-999.0,348116738.0,319101700.0,50924.0,8.0,47.7,315.8,741.5,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:35:00,100536.0,3594.0,405.0,3691.0,-999.0,348116697.0,319101731.0,51682.0,11.0,47.7,315.8,741.5,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:35:01,100533.0,3572.0,405.0,3691.0,-999.0,348116678.0,319101705.0,51583.0,11.0,47.7,315.8,741.5,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:35:02,100529.0,3543.0,404.0,3689.0,-999.0,348116689.0,319101698.0,51462.0,9.0,47.7,315.8,741.5,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:35:03,100529.0,3536.0,405.0,3685.0,-999.0,348116664.0,319101730.0,51906.0,11.0,47.7,315.8,741.5,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:35:04,100534.0,3553.0,405.0,3685.0,-999.0,348116672.0,319101648.0,51106.0,11.0,47.7,315.8,741.5,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:35:05,100531.0,3541.0,405.0,3684.0,-999.0,348116717.0,319101547.0,50268.0,8.0,47.7,315.8,741.5,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:35:06,100529.0,3548.0,406.0,3685.0,-999.0,348116780.0,319101571.0,50853.0,11.0,47.7,315.8,741.5,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:35:07,100532.0,3558.0,405.0,3685.0,-999.0,348116845.0,319101564.0,51048.0,11.0,47.7,315.8,741.5,1.0534,12.0,0.0,0.0,99.9
2023-08-26 14:35:08,100534.0,3563.0,405.0,3685.0,-999.0,348116867.0,319101616.0,52498.0,9.0,47.6,315.8,738.6,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:35:09,100535.0,3565.0,405.0,3687.0,-999.0,348116856.0,319101612.0,52986.0,11.0,47.6,315.8,738.6,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:35:10,100532.0,3543.0,405.0,3685.0,-999.0,348116826.0,319101595.0,53446.0,11.0,47.6,315.8,738.6,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:35:11,100533.0,3527.0,405.0,3682.0,-999.0,348116814.0,319101589.0,53874.0,9.0,47.6,315.8,738.6,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:35:12,100533.0,3516.0,405.0,3681.0,-999.0,348116788.0,319101597.0,54207.0,11.0,47.6,315.8,738.6,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:35:13,100532.0,3527.0,406.0,3681.0,-999.0,348116748.0,319101613.0,54550.0,11.0,47.6,315.8,738.6,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:35:14,100537.0,3555.0,405.0,3682.0,-999.0,348116723.0,319101623.0,54357.0,9.0,47.6,315.8,738.6,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:35:15,100532.0,3556.0,405.0,3684.0,-999.0,348116709.0,319101578.0,53173.0,11.0,47.6,315.8,738.6,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:35:16,100533.0,3553.0,406.0,3684.0,-999.0,348116677.0,319101596.0,53417.0,11.0,47.6,315.8,738.6,1.0533,12.0,0.0,0.0,0.0
2023-08-26 14:35:17,100535.0,3565.0,405.0,3684.0,-999.0,348116656.0,319101565.0,52968.0,9.0,47.6,315.8,738.6,1.0533,12.0,0.0,0.0,0.0
